基本資料,基本資料,基本資料,基本資料,基本資料,基本資料,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,碳費衝擊,碳費衝擊,碳費衝擊,碳費衝擊,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,策略與行動,策略與行動,策略與行動,策略與行動,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024
52264848,1536,和大工業股份有限公司,和大,汽機車業,嘉義縣,27676.284,1154.09,25415.7072,8505.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3028852,0.002345703197,,,NA,相較 2016 基準年，於 NA 年減量 NA,,2016,NA,NA,NA,0,否,否,,NA,有提供,NA,電力: 80695000 度; 液化石油氣(LPG): 使用但未揭露數值; 柴油: 使用但未揭露數值;,80695000,116/164,0,5756.13,未達成 / 未說明,全數售電,NA,0.015,0.0382292004,0,0,27676.284,0,0,4.792869995,94869000,88070000,80695000,,,5756.13,0,0,0
22822281,2382,廣達電腦股份有限公司,廣達,電子業,桃園市,30071.339,809.35,26522.6624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0214017,0.00001826929513,,,2050,相較 2022 基準年，於 2030 年減量 42%,,2022,2030,0.42,NA,0,是,否,導入Bloom Energy天然氣清潔能源設備、積極導入再生能源。產品碳足跡平台建置、供應商碳管理、低碳產品設計。,產品碳足跡平台建置、供應商碳管理、低碳產品設計,未提供,NA,電力: 902493.7017 千度(MWh); 天然氣: 4462767.5195 立方公尺; 柴油: 137.6251 公秉; 汽油: 4662.5573 千兆焦耳; 液化石油氣: 58.9063 公噸;,902493701.7,28/164,0.4751,NA,未達成 / 未說明,自發自用、綠電直購、綠證(REC/GEC),0.5,NA,-0.02494972826,0,0,30071.339,0,0,0.02131576706,839565528,854565227,902493701.7,,,NA,0,0,0
11912102,非上市櫃公司,台灣紙業股份有限公司,無簡稱,石化業,台南市,28558.079,7373.77,20101.5266,,,,,,,,,,,,,,,,,8.5674237,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,33608,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,28558.079,,,,,,,,,,0,0,0
97160544,2634,漢翔航空工業股份有限公司,漢翔,航空業,高雄市,0,2770.96,23297.8541,32853.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0002531124489,,,2050,相較 2023 基準年，於 2030 年減量 18%,,2023,2030,0.18,103065.129,0,否,否,供應商碳盤查問卷調查、納入碳足跡符合國際要求、與供應商共同建構綠色產品。,供應商碳盤查問卷調查、納入碳足跡符合國際要求、與供應商共同建構綠色產品,有提供,0.012,外購電力: 516817 GJ; 天然氣: 28976 GJ; 航空燃料油: 23177 GJ; 太陽能: 15719 GJ; 柴油: 5168 GJ; 汽油: 4383 GJ;,143560277.9,86/164,0.0265,NA,未達成 / 未說明,自發自用,NA,0.05,-0.072644669,0,0,0,0,0,0,132565087,139661334,143560277.9,,,NA,0,0,0
59619900,2106,建大工業股份有限公司,建大,石化業,雲林縣,33885.832,11434.57,16071.4008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1657496,0.0006189436764,,,2050,相較 NA 基準年，於 2030 年減量 25%,,NA,2030,0.25,NA,0,否,否,進行能源轉換：鍋爐使用天然氣、熱泵節能...降低重、柴油使用率。,NA,有提供,NA,電力: 157438.77 GJ; 天然氣: 272040.10 GJ; 柴油: 17106.19 GJ; 汽油: 1302.15 GJ; 液化石油氣(LPG): 169.48 GJ; 自發再生能源: 2394.86 GJ;,44398233.39,140/164,0.015,NA,未達成 / 未說明,「自發自用再生」,NA,0.01,-0.04942204362,0,0,33885.832,0,0,0.9907364832,280234740,278243940,44398233.39,,,NA,0,0,0
07220710,1413,宏洲纖維工業股份有限公司,宏洲,石化業,桃園市,40295.089,12356.37,17539.8988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0885267,淨利為負值,,,2050,相較 2022 基準年，於 2030 年減量 30%,,2022,2030,0.3,40295,0,否,否,2020年起將鍋爐燃料由低硫燃料油改裝為天然氣，2022年5月完成，改以天然氣為主要燃料。,NA,有提供,0.119,電力: 67231200 度; 天然氣: 5796500 立方公尺; 柴油: 35.1 公升; 汽油: 32.6 公升;,67231200,122/164,0,0,未達成 / 未說明,NA,0.1,0.01,0.1161230437,0,0,40295.089,0,0,17.47413318,76687080,53812800,67231200,,,0,0,0,0
23418128,非上市櫃公司,泓達化工股份有限公司,無簡稱,石化業,高雄市,26284.494,16137.54,10287.6666,,,,,,,,,,,,,,,,,7.8853482,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,26284.494,,,,,,,,,,0,0,0
86691377,5340,建榮工業材料股份有限公司,建榮,紡織業,桃園市,28594.557,8861.81,17292.3712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5783671,0.01466559743,,,NA,相較 2022 基準年，於 NA 年減量 NA,,2022,NA,NA,28594.557,0,否,否,汰換鍋爐設備，將重油燃料汰換為液化瓦斯。,NA,未提供,NA,電力: 37053600 度; 液化石油: 1320800 公斤; 重油: 1530 公秉; 柴油: 100 加侖;,37053600,146/164,0,0,未達成 / 未說明,NA,NA,NA,-0.2662021272,0,0,28594.557,0,0,14.51838626,39517600,35004800,37053600,,,0,0,0,0
88680066,非上市櫃公司,晉禾企業股份有限公司,無簡稱,鋼鐵業,高雄市,32010.861,4814.52,20435.173,,,,,,,,,,,,,,,,,9.6032583,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,32010.861,,,,,,,,,,0,0,0
23313356,非上市櫃公司,銓盟企業股份有限公司,無簡稱,紡織業,桃園市,29571.638,20810.47,4459.6344,,,,,,,,,,,,,,,,,8.8714914,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,25327,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,29571.638,,,,,,,,,,10965.36,12198.98,10946.55
89397503,1737,台鹽實業股份有限公司,台鹽,食品業,苗栗縣,25321.909,21775.88,891.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5965727,無法計算,,,NA,相較 2022 基準年，於 NA 年減量 NA,,2022,NA,NA,NA,25301,否,否,推動汽電共生新建工程，以天然氣取代燃煤(或老舊設備)，2024年減碳 473.3 噸。導入產品碳足跡盤查與碳標籤、包裝水PET瓶減重、使用再生聚酯回收材質(rPET)。,導入產品碳足跡盤查與碳標籤、包裝水PET瓶減重、使用再生聚酯回收材質(rPET),有提供,NA,電力: 6918296.53 度; 天然氣: 10422914 立方米; 柴油: 76098.78 公升; 汽油: 1455.34 公升; 液化石油氣: 56 公斤;,6918296.53,159/164,0,2372.53,未達成 / 未說明,NA,NA,0.01,0.06149660901,24526,23867.233,25321.909,6.787124333,7.001629894,7.819864231,,,6918296.53,,,2372.53,0,0,0
34227006,非上市櫃公司,金元福包裝企業股份有限公司,無簡稱,石化業,宜蘭縣,25713.797,0,24350.2089,197036.15,195057.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7141391,無法計算,,,NA,相較 2024 基準年，於 NA 年減量 NA,,2024,NA,NA,242608.707,0,否,是,承諾RE100，2030年綠電60%，2040年90%，2050年100%。,NA,有提供,0.7188,外購電力(灰電): 94058741 度; 外購電力(太陽能): 7709381 度; 自發自用太陽能: 251902.5 度; 柴油: 20003.3 公升; 汽油: 6222.7 公升; 液化石油氣(LPG): 621.8 公升;,101768122,100/164,0.0846,1088.86,未達成 / 未說明,「綠電採購協議(PPA)」、「自發自用」、「台電小額綠電（憑證）」。,0.6,0.015,,0,0,25713.797,,,,96581202,92254799,101768122,984.723,1088.863,1088.86,0,0,0
89356756,非上市櫃公司,東欣實業股份有限公司,無簡稱,紡織業,桃園市,26179.242,19360.19,4690.7662,,,,,,,,,,,,,,,,,7.8537726,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,26179.242,,,,,,,,,,8199.4,6322.94,8619.08
13079654,非上市櫃公司,鉅輝鋼鐵股份有限公司,無簡稱,鋼鐵業,桃園市,26957.2,14928.99,7884.9929,,,,,,,,,,,,,,,,,8.08716,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,26957.2,,,,,,,,,,0,0,0
25049986,非上市櫃公司,台群工業股份有限公司,無簡稱,紡織業,桃園市,21382.054,21308.88,4270.3336,,,,,,,,,,,,,,,,,6.4146162,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,26176,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,21382.054,,,,,,,,,,2348.17,10509.27,11261.34
07220508,非上市櫃公司,東培工業股份有限公司,無簡稱,鋼鐵業,桃園市,31201.514,1484.6,22779.823,,,,,,,,,,,,,,,,,9.3604542,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,31201.514,,,,,,,,,,0,0,0
44883108,非上市櫃公司,台灣華可貴股份有限公司,無簡稱,紡織業,桃園市,31272.046,5344.51,18902.5242,,,,,,,,,,,,,,,,,9.3816138,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,31272.046,,,,,,,,,,0,0,0
35878589,非上市櫃公司,台灣湯淺電池股份有限公司,無簡稱,電池製造業,宜蘭縣,27608.678,1649.07,21948.0643,,,,,,,,,,,,,,,,,8.2826034,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,27608.678,,,,,,,,,,0,0,0
22360437,非上市櫃公司,碁富食品股份有限公司,無簡稱,食品業,彰化縣,25088.067,6186.01,17705.0588,,,,,,,,,,,,,,,,,7.5264201,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,25088.067,,,,,,,,,,0,0,0
70738116,非上市櫃公司,紘楷股份有限公司,無簡稱,紡織業,桃園市,27624.423,18169.31,3917.914,,,,,,,,,,,,,,,,,8.2873269,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,27624.423,,,,,,,,,,8967.74,7322.2,9332.8
84149884,8028,昇陽國際半導體股份有限公司,昇陽半導體,半導體業,新竹市,25075.026,4186.63,18655.8893,10491.49,9762.25,NA,NA,526.5,81.21,0.78,NA,NA,98.96,NA,NA,NA,21.79,NA,NA,7.5225078,無法計算,,,2050,相較 2023 基準年，於 2030 年減量 10%,,2023,2030,0.1,31554.0594,0,否,否,2024年起無汽油之使用，持續推動節能與綠電使用。廠內源頭減量使用、攜手供應鏈共同設定減碳行動。,廠內源頭減量使用、攜手供應鏈共同設定減碳行動,有提供,NA,電力: 48516 千度; 柴油: 3385 公升; 汽油: 0 公升;,48516000,137/164,0,NA,未達成 / 未說明,NA,1,0.01,0.0454717938,0,0,25075.026,0,0,7.060191626,39018000,49460000,48516000,,,NA,0,0,0
83387850,1307,三芳化學工業股份有限公司,三芳,石化業,高雄市,29846.385,8261.93,15892.2764,108482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9539155,無法計算,,,無,相較 2018 基準年，於 2025 年減量 18%,相較 2019 基準年，於 2030 年減量 26.9%,2018,2025,0.18,52926,59378,是,否,低碳產品與綠色供應鏈管理、減少長距離運輸碳排放、使用再生料。,低碳產品與綠色供應鏈管理、減少長距離運輸碳排放、使用再生料,有提供,0.2745,生質燃料: 792459 十億焦耳; 外購電力: 278540 十億焦耳; 天然氣: 225195 十億焦耳; 太陽能(外購): 17067 十億焦耳; 太陽能(自供): 16095 十億焦耳; 柴油: 233 十億焦耳;,77372997,118/164,0.1063,3940,已達成,自發自用、再生能源憑證,1,0.01,,0,0,29846.385,0,0,2.768727072,92896484,76922140,77372997,,,3940,0,0,0
35192807,非上市櫃公司,和友紡織股份有限公司,無簡稱,紡織業,桃園市,28707.737,6063.55,5438.3472,,,,,,,,,,,,,,,,,8.6123211,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,28707.737,,,,,,,,,,2192.4,7588.2,0
12209807,2108,南帝化學工業股份有限公司,南帝,石化業,高雄市,32285.359,1360.24,20302.5002,151590.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6856077,無法計算,,,2050,相較 2021 基準年，於 2030 年減量 10%,,2021,2030,0.1,NA,0,否,否,廠內使用燃料改以更清淨能源 (如氫能)。減少廢棄物產生。,減少廢棄物產生,有提供,NA,外購電力: 137109.60 GJ; 外購蒸汽: 65707.89 GJ; 天然氣: 17028.33 GJ; 外購綠電: 2664.00 GJ; 柴油: 144.63 GJ;,38826000,145/164,0.019,0,未達成 / 未說明,報告書提及「購買綠電」、「購置綠電憑證」,1,0.01,-0.1028797341,0,0,32285.359,0,0,2.840949181,37838400,30259728,38826000,,,0,0,0,0
89392269,非上市櫃公司,遠東先進纖維股份有限公司,無簡稱,石化業,桃園市,25795.271,4381.07,17249.6896,,,,,,,,,,,,,,,,,7.7385813,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,25795.271,,,,,,,,,,0,0,0
86980046,6153,嘉聯益科技股份有限公司,嘉聯益,電子業,桃園市,37555.066,209.61,21089.7371,21282.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2665198,淨利為負值,,,2050,相較 2022 基準年，於 2030 年減量 10%,,2022,2030,0.1,70471.54,0,否,否,推動在地採購減少物流成本、包裝材料回收再利用、廢棄物回收再利用。,推動在地採購減少物流成本、包裝材料回收再利用、廢棄物回收再利用,未提供,NA,電力: 71906 千度; 汽油: 97 公升;,71906000,120/164,0,0,未達成 / 未說明,NA,NA,NA,0.1386993055,0,0,37555.066,0,0,5.157014509,104866000,84521000,71906000,,,0,0,0,0
88187108,2012,春雨工廠股份有限公司,春雨,鋼鐵業,高雄市,15225.708,10180.92,8297.5979,260196.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5677124,無法計算,,,,相較 2021 基準年，於 2030 年減量 12%,,2021,2030,0.12,NA,0,否,否,中期目標(2027~2030年)100%使用低碳/低污染燃料。邀請供應鏈減碳、增加綠色原物料採購、使用低碳運輸工具。,邀請供應鏈減碳、增加綠色原物料採購、使用低碳運輸工具,有提供,NA,電力: 117248 GJ; 天然氣: 150344.49 GJ; 柴油: 4694.57 GJ; 汽油: 585.52 GJ; 液化石油氣: 80875.34 GJ;,32568931.7,150/164,0,1600,未達成 / 未說明,規劃中,0.2,NA,0.05227494365,0,0,15225.708,0,0,1.661269347,38191736.63,32071110.17,32568931.7,,,1600,0,0,0
91004618,非上市櫃公司,上評資源循環股份有限公司,無簡稱,造紙業,嘉義縣,22450.084,8801.33,13771.5344,,,,,,,,,,,,,,,,,6.7350252,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,22450.084,,,,,,,,,,46.4,0,0
53372182,非上市櫃公司,古河銅箔股份有限公司,無簡稱,銅製造業,雲林縣,25779.21,981.84,19709.0943,,,,,,,,,,,,,,,,,7.733763,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,25779.21,,,,,,,,,,0,0,0
22266307,1451,年興紡織股份有限公司,年興,紡織業,苗栗縣,34031.877,5312.78,15232.6426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2095631,淨利為負值,,,2050,相較 2022 基準年，於 2040 年減量 60%,,2022,2040,0.6,34170.774,0,否,否,"逐步提升生質燃料比例，2030年完成主要製程低碳燃料轉換。報告書p.64及p.68指出「2030年前廠內停止使用燃煤設備」及「完成賴索托廠區現場燃煤設備轉型」。  參考頁數：p.64, p.68。採購當地化學品、在地採購副料、供應商在地化。",採購當地化學品、在地採購副料、供應商在地化,有提供,NA,外購電力: 433929.19 GJ; 煤: 339059.03 GJ; 燃料油: 193240.80 GJ; 生質燃料: 102758.09 GJ; 液化石油氣: 15485.39 GJ; 柴油: 6617.88 GJ; 汽油: 2284.61 GJ;,120535886.1,93/164,NA,NA,未達成 / 未說明,,NA,NA,-0.04930032321,0,0,34031.877,0,0,5.300369697,157698501,123260279,120535886.1,,,NA,0,0,2293
57002416,非上市櫃公司,大鐘印染股份有限公司,無簡稱,紡織業,桃園市,21043.538,16629.06,5989.6512,,,,,,,,,,,,,,,,,6.3130614,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,47563,41636.569,21043.538,,,,,,,,,,0,0,0
56054251,9921,巨大機械工業股份有限公司,巨大,自行車業,台中市,27775.233,5880.91,13941.0752,517681.22,469062.7,7856.67,10490.33,1298.95,607.1,206.72,1386.75,59.8,1362.07,1422.71,19647.14,614.83,0,3586.39,79.06,8.3325699,無法計算,,,2050,相較 2021 基準年，於 2030 年減量 25%,,2021,2030,0.25,11590.83,0,否,否,透過提升能源效率、改用再生能源電力及導入太陽能發電裝置，逐步減少化石燃料依賴。擴大環保材料應用、推動綠色供應鏈、推動電池回收服務。,擴大環保材料應用、推動綠色供應鏈、推動電池回收服務,有提供,NA,電力: 164218882 度; 天然氣: 21305343 立方公尺; 柴油: 1867536 公升; 汽油: 205215 公升; 蒸汽: 36878 噸;,138563779,88/164,0.156,NA,未達成 / 未說明,自發自用、再生能源憑證,0.185,NA,0.08666617427,0,0,27775.233,0,0,0.3896704758,176313512,155544822,138563779,,,NA,0,0,0
22099890,8069,元太科技工業股份有限公司,元太,光電業,新竹市,17573.743,632.92,19166.4269,89450.3,47062.5,3644.8,9849.7,2319.9,709,1155.3,2448.3,NA,1926.3,14969.4,90.9,5274.2,NA,NA,NA,5.2721229,無法計算,,,2040,相較 2021 基準年，於 2030 年減量 80%,相較 2019 基準年，於 2030 年減量 56.9%,2021,2030,0.8,45995.8,21332,否,是,汰換老舊耗能設備、導入自動化生產與資訊化管理、購買再生能源憑證與簽訂購電協議。包材回收專案、低碳物流管理、供應商減碳計畫。,包材回收專案、低碳物流管理、供應商減碳計畫,有提供,1,外購電力: 156559.6 GJ; 天然氣: 288.4 GJ; 外購及自產再生能源 41848.3 GJ; 柴油: 180.5 GJ; 汽油: 82.5 GJ;,43488777.81,141/164,0.58,0,已達成,購電協議(PPA)、再生能源憑證(REC),1,0.01,0.1465006182,16009,14913.598,17573.743,0.5325591792,0.5499163986,0.5463940033,83413833,85433333,43488777.81,100,100,0,0,0,0
13035951,非上市櫃公司,香榮實業股份有限公司,無簡稱,紡織業,桃園市,22824.957,0,2715.024,,,,,,,,,,,,,,,,,6.8474871,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,22824.957,,,,,,,,,,10440.5,9314.78,8259.9
84570243,非上市櫃公司,翔新企業股份有限公司,無簡稱,紡織業,桃園市,20805.008,15908.95,3283.618,,,,,,,,,,,,,,,,,6.2415024,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,27798.034,20805.008,,,,,,,,,,3133.99,3754.61,8293.05
16083358,非上市櫃公司,中華凸版電子股份有限公司,無簡稱,半導體業,桃園市,21621.556,549.65,17287.8577,,,,,,,,,,,,,,,,,6.4864668,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,25626,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,23163,23571.281,21621.556,,,,,,,,,,0,0,0
23528103,非上市櫃公司,敦南科技股份有限公司,無簡稱,半導體業,新竹市,60274.934,0,7137.7072,,,,,,,,,,,,,,,,,18.0824802,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,89625,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,76379,106005.707,60274.934,,,,,,,,,,0,0,0
70815339,非上市櫃公司,亞太優勢微系統股份有限公司,無簡稱,半導體業,新竹縣,18838.226,10391.32,12295.4906,,,,,,,,,,,,,,,,,5.6514678,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,18838.226,,,,,,,,,,0,0,0
07205416,非上市櫃公司,東明纖維工業股份有限公司,無簡稱,紡織業,桃園市,33110.517,19731.58,3136.5048,,,,,,,,,,,,,,,,,9.9331551,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,30263.474,33110.517,,,,,,,,,,7488.9,8005.92,9966.13
22474430,非上市櫃公司,獻麒紡織工業股份有限公司,無簡稱,紡織業,彰化縣,26015.603,15615.15,3543.956,,,,,,,,,,,,,,,,,7.8046809,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,28685.697,26015.603,,,,,,,,,,10877.13,7789.85,7764.63
34286449,5425,台灣半導體股份有限公司,台半,半導體業,宜蘭縣,10376.109,7036.21,10103.8808,5013.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1128327,無法計算,,,NA,相較 NA 基準年，於 NA 年減量 NA,,NA,NA,NA,NA,0,否,否,,NA,有提供,NA,電力: 169497.21 GJ; 再生能源電力: 50108.40 GJ; 汽油: 290.53 GJ; 柴油: 92.12 GJ; 液化石油氣: 1.26 GJ;,61001558.33,127/164,0.2278,NA,未達成 / 未說明,購買憑證、轉供,NA,0.01,0.000644487276,9482,9631.868,10376.109,0.604444381,0.658994169,0.6997271929,64464294,58266503,61001558.33,,,NA,0,0,0
22267777,1470,大統新創股份有限公司,大統新創,紡織業,桃園市,23749.63,9257.16,4008.7112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.124889,無法計算,,,2050,相較 2021 基準年，於 2030 年減量 70%,相較 2019 基準年，於 2030 年減量 64.3%,2021,2030,0.7,42148,35441,否,否,2022-2023年完成燃煤鍋爐汰換為天然氣鍋爐，大幅降低碳排放。已逐步轉向使用更環保的天 然氣作為能源來源，以減少環境衝擊。,NA,有提供,NA,電力: 8356800 度; 天然氣: 4416663 m3; 煤炭: 1.50 公噸;,8356800,158/164,0,1998.3,未達成 / 未說明,NA,NA,0.01,-0.2316338906,33646,42147.974,23749.63,39.81059028,64.3263479,30.13763278,10120400,8114800,8356800,1998.3,1998.3,1998.3,6669.37,1220.11,3
16847968,非上市櫃公司,艾克爾先進科技股份有限公司,無簡稱,半導體業,新竹縣,13076.246,667.94,10780.506,,,,,,,,,,,,,,,,,3.9228738,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,13620,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,14348,14586.387,13076.246,,,,,,,,,,0,0,0
69905810,2474,可成科技股份有限公司,可成,鋁製造業,台南市,26446.784,1058.7,9915.568,180993.86,130195.13,9783.94,25709.93,328.11,2450.69,29.26,2359.23,165.94,2561.15,4002.54,NA,234.59,232.77,NA,2940.58,7.9340352,無法計算,,,2050,相較 2022 基準年，於 2030 年減量 46%,,2022,2030,0.462,280398.72,0,是,否,2030年集團再生能源目標達RE60。積極參與產業鏈低碳計畫、完善供應鏈上下游合作、廢棄物減量與循環再利用。,積極參與產業鏈低碳計畫、完善供應鏈上下游合作、廢棄物減量與循環再利用,有提供,NA,電力: 1186493.76 GJ; 天然氣: 459298.28 GJ; 柴油: 1785.40 GJ; 汽油: 1382.31 GJ; 電力-綠電: 84430.98 GJ;,353034650,50/164,0.0487,1121.76,未達成 / 未說明,自發自用、採購綠電,0.6,0.015,0.535862601,0,0,26446.784,0,0,1.46242585,123117600,324919808,353034650,,,1121.76,0,0,0
30901647,3583,辛耘企業股份有限公司,辛耘,半導體業,新竹縣,10432.073,681.95,9504.3624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1296219,無法計算,,,2050,相較 2016 基準年，於 2030 年減量 50%,,2016,2030,0.5,NA,10696,否,否,,NA,未提供,NA,電力: 20789600 度; 柴油: 1817 L;,20789600,155/164,0,0,未達成 / 未說明,0,0.1,0.01,-0.2719987161,9782,10597.411,10432.073,1.731331724,1.533194463,1.076772451,19609600,19239600,20789600,,,0,0,0,0
28114454,非上市櫃公司,晶成半導體股份有限公司,無簡稱,半導體業,新竹市,7404.482,814.31,5110.9374,,,,,,,,,,,,,,,,,2.2213446,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,7404.482,,,,,,,,,,0,0,0
07620770,非上市櫃公司,新瑞倡企業股份有限公司,無簡稱,紡織業,桃園市,11060.547,0,3305.7616,,,,,,,,,,,,,,,,,3.3181641,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,29294.462,11060.547,,,,,,,,,,3684.73,652.41,112.02
22099343,非上市櫃公司,台灣高技股份有限公司,無簡稱,電子業,新竹縣,4842.284,212.78,4677.7848,32026.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4526852,無法計算,,,NA,相較 NA 基準年，於 NA 年減量 NA,,NA,NA,NA,NA,3894,否,否,,NA,未提供,NA,電力: 164157.8400 GJ; 天然氣: 11159.0590 GJ; 汽油: 118.6552 GJ; 柴油: 38.1849 GJ;,45599400,139/164,0,NA,未達成 / 未說明,無,NA,NA,,4418,4515.481,4842.284,,,,,46346588,45599400,,46346588,NA,0,0,0
55625676,2369,菱生精密工業股份有限公司,菱生,半導體業,,,,,12015.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,#N/A (Did not find value '55625676' in MATCH evaluation.),,,2050,相較 2021 基準年，於 2040 年減量 50%,資料不足,2021,2040,0.5,67572.1711,,否,否,,NA,有提供,NA,外購電力: 119078412 度;,119078412,94/164,0.00131,761.16,未達成 / 未說明,自發自用、再生能源憑證,NA,0.1,,,,,0,0,0,127515756,121583950,119078412,761.16,761.16,761.16
