年度,管制編號,事業名稱,事業統編,直接排放量(公噸CO2e),能源間接排放量(公噸CO2e),合計排放量(公噸CO2e),縣市別,行業分類
113,J63A1056,台灣積體電路製造股份有限公司十二廠四期五期,22099131,"35,943.44","302,422.85","338,366.28",新竹縣,半導體製造業
113,J63A1422,矽品精密工業股份有限公司新竹分公司三廠,55991080,113.69,"43,760.10","43,873.79",新竹縣,半導體製造業
113,J63A1591,台灣積體電路製造股份有限公司十二廠六期,22099131,"20,632.49","240,970.98","261,603.48",新竹縣,半導體製造業
113,J63A1670,台灣積體電路製造股份有限公司十二廠七期,22099131,"23,954.41","291,553.23","315,507.64",新竹縣,半導體製造業
113,J63A1719,聯穎光電股份有限公司竹科廠,53170263,"14,629.30","33,964.19","48,593.48",新竹縣,半導體製造業
113,J63A3567,台灣積體電路製造股份有限公司十二廠八期,22099131,"11,818.47","188,173.30","199,991.77",新竹縣,半導體製造業
113,J63A4298,台灣積體電路製造股份有限公司二十廠一期,22099131,"12,006.13","188,811.26","200,817.40",新竹縣,半導體製造業
113,K6801089,長春石油化學股份有限公司苗栗廠,11384806,"805,353.02","69,500.26","874,853.28",苗栗縣,未分類其他化學製品製造業
113,K6801123,長春石油化學股份有限公司苗栗二廠,11384806,"76,669.45","632,232.45","708,901.91",苗栗縣,化學原材料製造業
113,K7000504,臺鹽實業股份有限公司通霄精鹽廠,89397503,"21,775.88","1,482.86","23,258.74",苗栗縣,其他食品製造業
113,K7000513,建順煉鋼股份有限公司,55695790,"40,755.51","83,478.89","124,234.41",苗栗縣,鋼鐵製造業
113,K7000764,台灣電力股份有限公司通霄發電廠,	03795904,"9,575,497.15","1,095.44","9,576,592.59",苗栗縣,電力供應業
113,K7103046,超豐電子股份有限公司公義廠,	05126366,573.08,"74,401.35","74,974.43",苗栗縣,半導體製造業
113,K7104025,群創光電股份有限公司T1廠,12800225,"4,294.26","112,298.77","116,593.03",苗栗縣,光電材料及元件製造業
113,K7195124,京元電子股份有限公司竹南分公司中華廠,22507241,"4,416.89","221,392.13","225,809.02",苗栗縣,半導體製造業
113,K71A1370,群創光電股份有限公司T2廠,12800225,"4,843.99","212,632.49","217,476.48",苗栗縣,光電材料及元件製造業
113,K71A1805,達輝光電股份有限公司,28230046,"15,687.73","22,727.68","38,415.40",苗栗縣,光電材料及元件製造業
113,K71A2695,群創光電股份有限公司T3廠,12800225,"3,062.73","68,924.61","71,987.34",苗栗縣,光電材料及元件製造業
113,K71A7992,環球晶圓股份有限公司竹南廠,28113286,168.81,"19,393.52","19,562.33",苗栗縣,其他電子零組件製造業
113,K71A8693,亞東工業氣體股份有限公司竹南廠,22522453,0.03,"28,778.84","28,778.88",苗栗縣,化學原材料製造業
113,K71A8772,力晶積成電子製造股份有限公司8B,28112667,"2,877.22","36,626.73","39,503.96",苗栗縣,半導體製造業
113,K71A9522,聯合再生能源股份有限公司竹南廠,27763753,253.59,"17,059.92","17,313.51",苗栗縣,光電材料及元件製造業
113,K71B0795,台灣積體電路製造股份有限公司先進封測六廠,22099131,"13,303.67","173,958.76","187,262.42",苗栗縣,半導體製造業
113,K71B2355,台灣積體電路製造股份有限公司先進封測六B廠,22099131,"4,074.69","75,207.49","79,282.18",苗栗縣,半導體製造業
113,K7200933,華夏海灣塑膠股份有限公司頭份總廠,11686106,"22,373.72","68,172.70","90,546.42",苗栗縣,化學原材料製造業
113,K7201001,中國石油化學工業開發股份有限公司頭份廠,	03084741,"11,962.07","12,666.04","24,628.11",苗栗縣,化學原材料製造業
113,K72A2838,紡安股份有限公司頭份工廠,25131486,"2,145.09","13,253.70","15,398.80",苗栗縣,紡紗業
113,K72A4864,超豐電子股份有限公司頭份廠,	05126366,670.39,"28,795.12","29,465.51",苗栗縣,半導體製造業
113,K7300447,年興紡織股份有限公司,22266307,"5,312.78","4,714.21","10,027.00",苗栗縣,紡織品製造業
113,K77A0481,達邁科技股份有限公司銅鑼廠,70776899,"14,703.59","21,443.00","36,146.59",苗栗縣,其他電子零組件製造業
113,K77A0619,京元電子股份有限公司銅鑼分公司廠,22507241,"1,744.81","76,698.32","78,443.13",苗栗縣,半導體製造業
113,K77A1855,力晶積成電子製造股份有限公司P5,28112667,"8,401.33","86,365.08","94,766.40",苗栗縣,半導體製造業
113,k8000366,立安東化工股份有限公司三義廠,20939460,"68,365.81","12,912.14","81,277.95",苗栗縣,化學原材料製造業
113,K8100129,東和鋼鐵企業股份有限公司苗栗廠,75280209,"91,670.91","194,498.86","286,169.77",苗栗縣,鋼鐵製造業
113,K8201149,冠軍建材股份有限公司第二廠,49701774,"56,986.52","23,443.66","80,430.18",苗栗縣,耐火、黏土建材及其他陶瓷製品製造業
113,L0200473,台灣電力股份有限公司台中發電廠,	03795904,"26,138,053.37","3,579.21","26,141,632.58",臺中市,電力供應業
113,L0200633,中龍鋼鐵股份有限公司,84613756,"8,791,141.30","191,821.14","8,982,962.45",臺中市,鋼鐵製造業
113,L02A0301,中聯資源股份有限公司台中廠,86119908,"33,511.75","24,146.50","57,658.25",臺中市,其他非金屬礦物製品製造業
113,L02A1943,餘慶堂興業股份有限公司研磨廠,28730458,"16,625.16","24,559.54","41,184.70",臺中市,水泥及其製品製造業
113,L8801052,廣源造紙股份有限公司台中廠,50301500,"85,578.11","32,822.14","118,400.25",臺中市,紙漿、紙及紙板製造業
113,L8801141,巨大機械工業股份有限公司日南廠,56054251,"5,880.91","12,702.06","18,582.97",臺中市,自行車及其零件製造業
113,L8900676,永豐餘消費品實業股份有限公司清水廠,22327037,"33,495.66","29,141.33","62,636.99",臺中市,其他紙製品製造業
113,L8901039,中聯油脂股份有限公司台中港廠,89480404,"29,803.33","15,941.14","45,744.47",臺中市,動植物油脂製造業
113,L9000666,味丹企業股份有限公司沙鹿第一工廠,56121907,"38,744.62","11,676.02","50,420.65",臺中市,其他食品製造業
113,L9100198,台灣玻璃工業股份有限公司台中廠,11914002,"75,364.32","18,191.93","93,556.25",臺中市,玻璃及其製品製造業
113,L9100563,台灣玻璃工業股份有限公司台中廠平板三場,11914002,160.69,"2,143.81","2,304.50",臺中市,玻璃及其製品製造業
113,L9101748,中美和石油化學股份有限公司台中廠,14040691,"159,109.86","26,398.01","185,507.87",臺中市,化學原材料製造業
113,L91A0867,台灣中油股份有限公司天然氣事業部台中液化天然氣廠,	03707901,"4,089.46","68,637.48","72,726.93",臺中市,石油及煤製品製造業
113,L91A1845,亞東工業氣體股份有限公司台中分公司,22522453,87.10,"67,788.22","67,875.33",臺中市,化學原材料製造業
113,L91A2566,藍海氣體工業股份有限公司台中廠,28438186,60.65,"41,872.78","41,933.44",臺中市,化學原材料製造業
113,L91A3247,台灣肥料股份有限公司台中廠,	03795101,"384,323.87","39,439.08","423,762.94",臺中市,肥料及氮化合物製造業
113,L9200693,正隆股份有限公司后里分公司,33085508,"786,718.08","30,358.75","817,076.84",臺中市,紙漿、紙及紙板製造業
113,L9200728,豐興鋼鐵股份有限公司,55389357,"181,292.11","479,450.54","660,742.64",臺中市,鋼鐵製造業
113,L9202099,台灣美光記憶體股份有限公司台中一廠,28518076,"120,110.25","519,553.46","639,663.71",臺中市,半導體製造業
113,L9202231,三福氣體股份有限公司中科分公司中科二廠,11072509,110.94,"35,050.76","35,161.70",臺中市,化學原材料製造業
113,L92A0931,友達光電股份有限公司后里廠,84149738,"6,127.94","337,256.83","343,384.77",臺中市,光電材料及元件製造業
113,L92A0991,三福氣體股份有限公司中科分公司中科三廠,11072509,0.09,"31,956.17","31,956.25",臺中市,化學原材料製造業
113,L9401467,菱生精密工業股份有限公司一廠,55625676,269.36,"13,317.09","13,586.46",臺中市,半導體製造業
113,L9401476,矽品精密工業股份有限公司大豐廠,55991080,"5,432.96","74,829.09","80,262.04",臺中市,半導體製造業
113,L9402188,矽品精密工業股份有限公司中山廠,55991080,"1,002.30","93,474.97","94,477.27",臺中市,半導體製造業
113,L9506056,華邦電子股份有限公司中科廠,22099218,"34,757.99","212,760.48","247,518.47",臺中市,半導體製造業
113,L9506663,聯亞科技股份有限公司中科工廠,22099456,2.69,"50,552.67","50,555.36",臺中市,未分類其他製造業
113,L95A2041,台灣積體電路製造股份有限公司15廠,22099131,"128,816.62","801,826.89","930,643.52",臺中市,半導體製造業
113,M3302600,台灣銅箔股份有限公司,61932639,"12,551.46","88,350.38","100,901.84",南投縣,銅製造業
113,M3302762,台灣卜蜂企業股份有限公司南投肉品加工廠,36514783,"11,422.68","20,361.90","31,784.59",南投縣,肉類加工及保藏業
113,S2201109,台灣塑膠工業股份有限公司仁武廠,75708007,"2,267,008.86","44,945.82","2,311,954.68",高雄市,化學原材料製造業
113,N0803765,台灣玻璃工業股份有限公司鹿港廠,11914002,"23,841.58","72,576.28","96,417.85",彰化縣,玻璃及其製品製造業
113,N08A1098,台灣玻璃工業股份有限公司鹿港平板廠,11914002,"102,515.96","16,831.50","119,347.46",彰化縣,玻璃及其製品製造業
113,N0911075,矽品精密工業股份有限公司彰化廠,55991080,"1,495.57","101,053.63","102,549.21",彰化縣,半導體製造業
113,N1400562,榮成紙業股份有限公司,34202841,"224,704.79","236,648.63","461,353.43",彰化縣,紙漿、紙及紙板製造業
113,N14A1507,榮成紙業股份有限公司蒸汽廠,34202841,"240,470.52",,"240,470.52",彰化縣,紙漿、紙及紙板製造業
113,N14A3583,矽品精密工業股份有限公司中科分公司二林廠,55991080,467.75,"26,790.76","27,258.51",彰化縣,半導體製造業
113,N1504207,星能電力股份有限公司,70783765,"1,037,839.40","3,901.97","1,041,741.37",彰化縣,電力供應業
113,N1505633,星元電力股份有限公司,27945086,"1,161,083.48","1,789.82","1,162,873.31",彰化縣,電力供應業
113,N15A2520,長春石油化學股份有限公司彰濱廠,11384806,"43,666.88","12,269.40","55,936.27",彰化縣,化學原材料製造業
113,N1601229,慶欣欣鋼鐵股份有限公司,80354671,"47,995.93","194,753.33","242,749.26",彰化縣,鋼鐵製造業
113,N1601854,獻麒紡織工業股份有限公司,22474430,"15,615.15","3,258.56","18,873.71",彰化縣,染整業
113,N1607141,台灣鋼聯股份有限公司,89528054,"79,958.20","8,166.83","88,125.03",彰化縣,化學原材料製造業
113,N16A0638,晉瑜企業股份有限公司彰濱廠,89939090,"5,750.65","28,990.60","34,741.25",彰化縣,水泥及其製品製造業
113,N16A1755,長春人造樹脂廠股份有限公司彰濱廠,11384708,"36,941.39","24,742.04","61,683.43",彰化縣,化學原材料製造業
113,N2100552,正新橡膠工業股份有限公司,59504506,"21,088.15","24,917.99","46,006.14",彰化縣,橡膠製品製造業
113,N2901755,力麗企業股份有限公司彰化一廠,	07663290,209.45,"23,507.52","23,716.97",彰化縣,紡紗業
113,N2902234,力麗企業股份有限公司彰化化纖總廠,	07663290,"36,965.13","57,852.64","94,817.77",彰化縣,人造纖維製造業
113,N2904318,力鵬企業股份有限公司彰化尼龍總廠,33955322,"75,546.57","67,645.75","143,192.32",彰化縣,人造纖維製造業
113,N2907551,東隆興業股份有限公司彰化芳苑廠,18770509,619.00,"34,804.50","35,423.49",彰化縣,紡紗業
113,N3000533,�硒I食品股份有限公司彰化廠,22360437,"6,186.01","17,053.67","23,239.68",彰化縣,肉類加工及保藏業
113,N3200337,正新橡膠工業股份有限公司溪州廠,59504506,"6,913.97","20,287.96","27,201.93",彰化縣,橡膠製品製造業
113,O1700798,元隆電子股份有限公司,22099174,"42,976.16","20,028.20","63,004.36",新竹市,半導體製造業
113,O1701115,漢磊科技股份有限公司研新廠,54389725,"10,557.85","7,132.42","17,690.27",新竹市,半導體製造業
113,O1702523,正隆股份有限公司新竹廠,33085508,"13,171.44","9,956.28","23,127.71",新竹市,紙漿、紙及紙板製造業
113,O1703315,華夏玻璃股份有限公司,47109348,"93,556.34","28,006.01","121,562.35",新竹市,玻璃及其製品製造業
113,O1703351,台灣玻璃工業股份有限公司新竹廠,11914002,"101,767.78","41,334.70","143,102.48",新竹市,玻璃及其製品製造業
113,O1704812,台灣茂矽電子股份有限公司,22099110,"70,126.64","44,915.19","115,041.83",新竹市,半導體製造業
113,O1706049,元太科技工業股份有限公司,22099890,632.92,"19,031.74","19,664.65",新竹市,光電材料及元件製造業
113,O1706209,聯華電子股份有限公司Fab8A廠,47217677,"29,773.22","97,373.26","127,146.48",新竹市,半導體製造業
113,O1706307,旺宏電子股份有限公司晶圓二廠,22099548,"59,325.30","81,226.96","140,552.26",新竹市,半導體製造業
113,O1706692,聯華電子股份有限公司Fab8E廠,47217677,"26,858.24","67,802.46","94,660.70",新竹市,半導體製造業
113,O1706923,昇陽國際半導體(股)公司,84149884,"1,329.52","16,901.22","18,230.74",新竹市,半導體製造業
113,O1707162,矽格聯測股份有限公司,84149456,351.98,"26,852.89","27,204.87",新竹市,半導體製造業
113,O1707395,友達光電股份有限公司L5廠,84149738,979.19,"23,098.81","24,078.00",新竹市,光電材料及元件製造業
113,O1708632,聯華電子股份有限公司Fab8F廠,47217677,"28,438.24","50,374.19","78,812.43",新竹市,半導體製造業
113,O1709148,聯華電子股份有限公司Fab8D廠,47217677,"48,038.25","135,750.24","183,788.49",新竹市,半導體製造業
113,O1709193,友達光電股份有限公司L3B廠,84149738,689.72,"9,367.18","10,056.90",新竹市,光電材料及元件製造業
113,O1709308,台灣積體電路製造股份有限公司十二廠,22099131,"48,391.29","256,777.25","305,168.53",新竹市,半導體製造業
113,O1713197,台亞半導體股份有限公司力行廠,47255947,"3,330.34","31,742.78","35,073.11",新竹市,半導體製造業
113,O1713311,台灣積體電路製造股份有限公司八廠,22099131,"112,239.71","167,679.11","279,918.82",新竹市,半導體製造業
113,O1743793,聯亞科技股份有限公司二廠,22099456,4.56,"19,785.14","19,789.70",新竹市,化學原材料製造業
113,O1746614,聯亞科技股份有限公司三廠,22099456,30.41,"198,828.21","198,858.62",新竹市,化學原材料製造業
113,O1747924,頎邦科技股份有限公司展業廠,16130009,248.62,"43,718.92","43,967.54",新竹市,半導體製造業
113,O1749526,采鈺科技股份有限公司,80601119,"4,008.86","19,298.45","23,307.32",新竹市,其他電子零組件製造業
113,O1751197,世界先進積體電路股份有限公司晶圓二廠,84149358,"44,947.77","126,503.20","171,450.97",新竹市,半導體製造業
113,O1753306,力晶積成電子製造股份有限公司8A,28112667,"10,406.37","78,906.36","89,312.72",新竹市,半導體製造業
113,O17A0968,新唐科技股份有限公司,28112646,"20,522.89","33,297.93","53,820.82",新竹市,半導體製造業
113,O17A6887,旺宏電子股份有限公司晶圓五廠,22099548,"56,122.87","151,529.58","207,652.45",新竹市,半導體製造業
113,O17K9082,力成科技股份有限公司竹科分公司,16082267,726.98,"17,664.19","18,391.17",新竹市,半導體製造業
113,O17M3787,晶成半導體股份有限公司竹科廠,28114454,814.31,"4,842.07","5,656.38",新竹市,半導體製造業
